11 2 2 0 2 2 3 3 2 8 2 4 2 8 2 1 10 8 3 2 3 6 11 8 2 3 3 5 4 16 2 2 3 13 3 5 6 7 5 14 2 2 7 4 4 2 2 6 2 4 11 1 6 11 12 2 12 8 5 14 2 4 0 3 13 13 4 11 1 9 3 6 12 5 2 3 10 6 11 10 6 14 14 2 11 1 6 3 10 3 7 12 2 4 9 12 12 5 6 13 3 0 4 8 1 8 6 8 1 12 10 10 3 8 8 8 12 9 6 4 12 3 7 5 15 10 5 6 2 3 4 3 3 1 6 8 4 8 12 13 12 8 10 10 7 11 
10 0 0 3 0 0 1 1 3 6 4 5 1 10 2 3 11 7 4 3 2 6 10 6 0 2 4 5 5 18 1 2 2 12 0 4 7 5 6 13 2 2 5 6 5 4 1 6 2 4 10 2 6 10 14 3 11 6 4 16 2 5 2 5 12 12 5 10 2 7 2 5 14 6 4 5 8 5 13 9 7 15 12 2 10 3 4 2 9 5 7 13 4 4 8 11 13 5 5 12 5 2 5 7 2 6 5 7 3 14 9 8 3 9 9 6 11 7 6 6 14 4 5 5 16 8 5 4 4 2 4 5 5 3 4 6 3 7 11 12 13 10 8 8 9 13 
10 1 1 3 2 0 1 0 2 6 4 5 1 10 2 2 11 7 4 3 2 6 9 6 2 1 4 5 5 17 1 2 1 11 0 3 6 5 6 13 1 1 5 6 4 3 1 6 2 4 10 2 5 10 13 3 10 6 4 16 1 4 2 4 12 11 5 9 2 7 2 5 14 6 4 4 8 5 13 9 6 15 12 1 10 3 4 2 9 4 6 13 4 4 8 10 13 5 5 12 5 2 5 7 2 6 4 6 3 13 9 8 2 9 9 6 10 7 6 5 14 4 5 5 16 8 5 4 3 1 4 4 5 2 4 6 3 7 11 12 13 10 8 8 8 13 
10 0 0 3 2 0 0 1 2 6 4 5 1 10 2 3 11 7 4 3 2 5 9 6 2 1 4 5 5 18 1 1 0 11 0 3 6 5 6 13 2 1 5 6 4 4 1 6 2 4 10 2 5 10 13 3 10 6 4 16 1 4 2 5 12 12 5 9 2 7 1 5 14 6 4 5 8 5 13 9 7 15 12 0 10 3 4 2 9 5 6 13 4 4 8 10 13 5 5 12 5 2 5 7 2 6 4 6 3 13 9 8 2 9 9 6 11 7 6 6 14 4 5 5 16 8 5 4 4 1 4 5 5 2 4 6 2 7 11 12 13 10 8 8 9 13 
10 1 1 3 2 1 1 0 2 6 5 6 2 10 1 3 12 7 5 2 2 6 9 6 2 1 5 6 6 18 2 2 2 11 1 3 7 5 7 13 2 2 5 6 5 3 2 6 3 5 10 3 6 10 14 2 10 6 4 16 2 5 3 5 12 12 6 9 3 7 2 5 14 7 4 5 8 5 13 9 7 16 12 1 10 2 4 2 9 5 7 14 4 5 8 11 14 5 5 12 5 3 6 7 3 6 4 7 3 14 9 8 3 10 10 6 11 7 6 6 14 4 5 6 17 8 6 4 4 1 4 5 6 3 4 6 3 7 11 12 14 10 8 8 9 13 
10 0 0 3 0 0 1 1 0 6 4 5 1 10 2 3 11 7 4 3 2 6 10 6 0 2 4 5 5 18 1 2 2 12 0 4 7 5 6 13 2 2 5 6 5 4 1 6 2 4 10 2 6 10 14 3 11 6 4 16 2 5 2 5 12 12 5 10 2 7 2 5 14 6 4 5 8 5 13 9 7 15 12 2 10 3 4 2 9 5 7 13 4 4 8 11 13 5 5 12 5 2 5 7 2 6 5 7 3 14 9 8 3 9 9 6 11 7 6 6 14 4 5 5 16 8 5 4 4 2 4 5 5 3 4 6 3 7 11 12 13 10 8 8 9 13 
14 6 6 7 7 6 6 6 7 0 6 7 6 6 7 7 7 10 6 8 7 9 8 0 7 6 7 4 5 14 6 6 6 10 5 4 4 2 6 14 6 6 2 5 5 8 6 4 6 4 11 7 9 14 10 8 9 0 3 12 6 5 7 5 11 13 6 8 7 2 7 3 10 6 6 5 12 8 9 12 4 12 11 6 11 8 5 7 3 5 4 9 6 4 12 9 9 3 3 11 6 7 6 1 7 1 2 3 7 10 11 4 7 5 5 1 12 2 3 5 10 5 2 4 12 4 4 4 6 5 4 5 5 7 2 0 7 10 12 11 10 6 2 4 5 9 
12 4 4 3 4 4 4 4 4 7 0 3 4 7 4 3 8 9 3 4 5 8 11 7 4 4 2 3 2 15 3 5 4 13 4 5 5 6 3 15 3 3 6 2 2 4 3 5 3 3 12 3 8 12 10 5 12 7 4 13 4 2 3 2 14 14 2 11 4 8 5 6 11 3 1 1 10 7 10 11 5 12 14 4 12 4 5 5 9 1 5 10 2 2 10 12 10 4 5 14 2 3 2 8 4 7 6 7 3 10 11 9 6 6 6 7 13 8 5 2 11 2 6 4 13 9 4 5 0 4 3 1 2 3 5 7 6 9 13 14 10 7 9 9 6 10 
13 5 5 3 5 5 5 5 5 8 3 0 5 7 4 3 8 10 3 3 6 8 12 8 5 5 2 3 2 15 4 6 6 14 5 6 5 6 2 16 4 4 6 2 4 3 4 5 4 4 13 4 8 13 10 5 14 7 5 13 6 4 4 3 15 14 2 12 4 9 6 6 11 1 3 3 11 8 10 12 5 12 15 5 13 4 6 6 9 3 5 10 2 4 11 14 10 5 6 15 2 3 2 8 4 8 6 7 3 10 12 9 6 6 6 8 14 8 5 3 11 4 6 4 13 10 4 6 3 4 4 2 2 3 6 8 7 10 14 15 10 7 9 9 6 10 
12 2 2 2 2 2 3 3 2 8 3 5 0 9 1 2 10 9 4 2 3 6 11 8 2 3 4 4 5 17 1 2 3 13 2 5 6 6 6 15 1 0 7 5 4 3 1 5 1 3 12 2 6 12 13 2 12 7 5 15 2 4 2 4 14 14 4 11 1 9 3 6 13 6 3 4 10 7 12 10 6 15 14 2 12 2 5 3 10 4 6 12 3 3 10 12 12 5 6 14 4 1 4 8 1 8 6 8 2 13 11 9 3 8 8 8 13 9 5 5 13 4 6 4 16 10 4 5 3 3 4 4 4 2 6 8 4 9 13 14 12 9 9 9 8 12 
20 12 12 11 12 12 12 12 12 10 10 9 12 0 12 11 4 16 11 12 13 16 16 10 12 12 9 8 7 10 11 12 12 17 12 11 6 9 7 21 11 11 8 7 9 11 11 8 11 8 19 12 16 20 6 13 16 9 9 9 12 9 12 9 18 20 8 15 11 10 13 8 7 8 10 9 18 14 6 19 6 8 15 12 18 12 11 13 9 10 7 6 10 8 18 17 6 8 9 18 7 12 8 9 12 10 9 8 11 6 18 12 13 1 1 10 18 10 8 9 7 10 9 7 9 12 7 11 10 11 9 8 9 11 9 10 14 17 20 18 6 3 9 12 2 6 
12 2 2 2 2 2 3 3 2 8 4 5 1 9 0 2 11 9 4 3 3 6 11 8 2 3 4 4 5 17 1 2 3 13 3 5 6 7 6 15 1 1 7 6 4 3 1 6 1 4 12 2 6 12 13 3 12 8 5 16 2 4 2 4 14 14 5 11 1 9 3 6 13 6 4 4 10 7 12 10 6 15 14 2 12 2 6 3 10 4 6 12 3 3 10 13 13 5 6 14 4 2 5 9 2 8 6 8 2 13 11 10 3 8 8 8 13 9 6 5 14 4 7 5 16 10 5 6 3 3 4 4 4 2 6 8 4 9 13 14 13 9 10 10 8 12 
11 2 2 0 2 2 3 3 2 8 3 4 2 8 2 0 10 8 3 2 3 6 11 8 2 3 3 5 4 16 2 3 3 13 3 5 6 7 5 14 3 2 7 4 4 2 2 6 2 4 11 1 6 11 12 2 12 8 5 15 2 4 1 3 13 13 4 11 1 9 3 6 12 5 2 3 10 6 11 10 6 14 14 2 11 2 6 3 10 3 7 12 2 4 9 12 12 5 6 13 3 0 4 9 1 8 6 8 1 12 10 10 4 8 8 8 12 9 6 4 12 3 7 6 15 10 6 6 2 3 4 3 4 1 6 8 4 8 12 14 12 8 10 10 7 11 
20 12 12 11 12 12 12 12 12 10 10 8 12 5 11 11 0 16 11 11 13 15 15 11 12 12 9 7 7 10 11 12 12 17 12 10 6 8 7 21 11 11 8 7 9 11 11 7 11 8 18 12 16 20 5 12 16 10 9 8 12 9 11 9 18 20 8 15 11 12 13 8 6 8 10 9 18 14 5 18 6 7 18 12 18 12 11 13 10 9 6 5 10 8 18 16 5 8 9 18 7 11 8 11 11 10 9 8 11 5 18 12 13 6 6 10 19 11 7 9 6 10 8 7 8 13 6 11 10 11 8 8 9 11 8 10 13 16 20 18 5 1 11 12 6 5 
7 8 8 10 8 8 8 8 8 11 10 11 9 16 8 10 17 0 10 9 8 6 12 12 8 8 10 11 11 23 9 8 8 13 8 8 12 10 12 14 10 9 10 11 10 10 9 11 10 10 11 10 6 7 19 9 13 11 10 22 8 10 10 10 14 13 11 12 10 13 8 10 20 12 9 10 10 6 19 6 12 21 13 8 11 9 9 8 14 10 12 19 10 10 9 12 19 10 10 13 11 10 11 12 10 12 10 12 10 19 10 13 6 15 15 11 12 12 11 11 20 9 10 11 22 14 11 9 9 7 9 10 11 10 10 12 6 4 12 13 19 16 13 13 14 19 
12 3 3 1 3 3 4 4 3 9 3 4 3 8 2 1 9 9 0 1 4 7 12 9 3 4 3 5 3 16 3 3 4 14 4 6 6 8 5 15 3 3 8 4 4 2 3 6 3 5 12 1 6 12 12 3 13 9 6 14 3 4 1 4 14 14 3 12 2 10 4 7 12 5 3 4 10 7 11 11 6 13 14 3 12 2 6 4 10 3 6 11 2 5 10 13 11 6 7 14 3 1 3 9 2 9 7 8 1 12 11 10 4 7 7 9 13 10 6 4 12 4 8 6 14 11 6 6 3 4 5 4 4 1 7 9 5 9 13 14 11 8 11 10 7 11 
12 3 3 1 3 3 4 4 3 9 3 4 3 8 2 1 9 9 2 0 4 7 12 9 3 4 3 5 4 16 3 3 4 13 4 6 6 8 5 15 3 3 8 4 5 1 3 6 3 5 12 2 6 12 12 3 12 9 6 14 3 5 1 4 14 14 3 11 2 10 4 7 12 5 3 4 10 7 11 11 6 14 14 3 12 2 6 4 10 3 7 11 2 5 10 13 11 6 7 14 3 1 3 9 2 9 7 8 1 12 11 10 4 7 7 9 13 10 6 5 12 4 8 6 14 11 6 6 3 4 5 4 4 1 7 9 5 9 13 14 11 8 11 10 7 11 
10 1 1 3 2 1 1 1 2 6 4 6 2 10 2 3 11 6 4 4 0 5 9 6 2 0 5 5 6 17 2 1 0 11 1 3 7 4 6 12 2 2 5 6 5 4 2 6 2 4 10 3 5 10 13 3 10 6 4 16 1 5 3 4 12 11 6 9 2 7 0 5 13 6 4 5 8 4 12 9 7 15 12 1 9 4 3 0 8 4 7 13 4 4 8 10 13 5 5 12 5 3 6 6 3 6 4 6 3 13 9 7 2 9 9 6 10 7 5 5 14 3 4 5 16 8 5 3 4 1 4 5 5 3 4 6 3 6 11 12 13 9 8 7 8 12 
7 5 5 7 5 6 6 5 5 9 8 9 6 13 6 7 15 4 7 7 5 0 10 9 5 5 8 8 9 21 7 5 5 11 6 6 10 8 10 12 7 7 8 9 8 7 7 9 7 8 9 8 1 7 17 6 11 9 7 20 6 8 7 8 12 10 9 10 7 10 5 8 17 10 7 8 7 4 16 5 10 19 11 5 9 6 7 5 12 8 10 17 8 7 7 10 17 8 8 11 8 7 9 10 7 9 8 10 8 17 8 11 4 13 13 9 10 10 9 9 18 6 8 8 20 11 8 7 7 5 7 8 8 7 7 9 4 4 10 11 17 13 11 11 12 16 
13 10 10 11 11 10 10 10 11 8 11 12 10 13 11 11 14 10 11 12 9 9 0 9 11 10 11 9 11 21 11 10 10 3 10 8 11 8 12 6 11 11 8 11 10 12 11 10 11 9 4 11 9 13 17 12 2 8 8 19 10 10 11 10 3 5 11 0 11 10 9 8 17 12 10 10 4 6 16 12 11 19 5 10 3 12 7 9 11 11 11 16 11 9 4 2 16 9 8 3 11 11 11 9 11 9 8 10 11 17 3 10 10 12 12 8 4 9 9 10 17 10 8 10 20 11 10 7 10 8 9 10 10 11 7 9 9 10 5 3 17 13 10 10 12 16 
14 6 6 8 8 6 6 6 8 1 7 7 6 6 7 7 7 11 7 8 8 10 9 0 8 6 7 4 5 14 7 7 7 10 6 5 4 3 6 14 7 7 2 5 5 8 7 4 7 4 12 7 10 14 10 8 10 0 3 12 7 5 7 5 11 13 6 8 7 3 7 3 10 6 6 6 12 9 9 13 4 12 12 6 12 8 5 8 3 6 4 9 7 5 12 10 9 4 3 11 6 7 6 1 7 2 3 3 8 10 11 4 8 5 5 2 12 2 3 6 10 6 3 4 12 5 4 5 6 5 4 6 6 7 2 1 8 11 13 11 10 6 3 4 5 9 
10 0 0 3 3 0 1 1 3 6 4 5 1 10 2 3 11 7 4 3 2 6 10 6 0 2 4 5 5 18 1 2 2 12 0 4 7 5 6 13 2 1 5 6 5 4 1 6 2 4 10 2 6 10 14 3 11 6 4 16 2 4 2 5 12 12 5 10 2 7 2 5 14 6 4 5 8 5 13 9 7 15 12 2 10 3 4 2 9 5 7 13 4 4 8 11 13 5 5 12 5 2 5 7 2 6 5 7 3 14 9 8 3 9 9 6 11 7 6 6 14 4 5 5 16 8 5 4 4 2 4 5 5 3 4 6 3 7 11 12 13 10 8 8 9 13 
10 0 0 3 2 0 0 1 2 5 4 5 2 9 2 3 10 6 4 3 2 5 9 6 2 0 4 5 5 17 2 1 0 11 1 3 6 4 6 12 2 2 4 6 4 4 2 5 2 4 9 3 5 10 13 3 10 5 4 15 1 4 2 4 12 11 5 9 2 7 2 4 13 6 3 4 8 4 12 8 6 15 12 1 9 3 3 2 8 4 6 12 4 4 8 10 12 4 4 11 5 2 5 6 2 6 4 6 3 13 9 7 2 8 8 5 10 6 5 5 13 3 4 5 16 8 5 3 4 1 3 5 5 3 4 6 2 6 10 12 13 9 7 7 8 12 
13 5 5 4 5 5 4 4 5 7 1 3 5 6 4 4 8 10 3 5 6 8 11 7 5 5 0 2 2 14 4 5 5 13 4 5 5 5 3 16 4 4 6 2 2 4 4 4 4 2 13 4 9 13 10 5 12 6 4 13 5 2 4 1 14 14 2 11 4 8 6 5 10 3 2 1 11 8 9 12 5 12 15 5 12 5 5 6 9 1 5 10 2 2 11 12 10 4 5 14 2 4 2 7 4 7 5 7 4 10 12 8 6 6 6 7 13 8 4 2 11 2 6 3 13 9 3 5 1 4 3 1 1 4 5 7 6 10 14 14 10 6 8 8 5 10 
13 5 5 5 5 5 4 4 5 4 3 3 5 6 4 5 7 9 4 5 6 8 9 5 5 5 3 0 2 13 4 5 5 11 4 3 3 3 2 15 4 4 4 2 2 5 4 2 4 1 12 4 8 13 9 6 10 4 2 12 5 2 5 2 12 14 3 9 4 6 6 3 9 2 3 2 11 7 8 11 3 11 15 5 12 5 4 6 7 2 3 9 4 1 10 11 9 2 3 12 2 4 3 5 4 5 3 5 5 9 12 6 6 5 5 4 13 6 2 2 10 3 3 1 12 7 1 4 3 4 1 2 1 4 3 5 6 9 14 12 9 5 6 6 4 8 
14 6 6 4 6 6 6 6 6 6 3 2 6 5 6 4 6 11 4 4 7 10 11 7 6 6 2 2 0 12 6 7 6 13 6 5 3 5 0 17 5 5 4 0 2 4 5 3 5 3 14 5 9 14 8 6 12 6 4 11 7 2 4 3 14 16 1 11 5 8 7 4 8 1 4 3 12 9 8 13 3 10 15 6 14 5 5 8 7 2 3 8 3 3 12 12 8 2 4 14 0 4 1 7 5 7 4 5 4 8 13 8 8 4 4 6 15 7 3 2 9 4 5 2 11 9 2 5 3 6 3 1 2 4 5 7 8 11 15 14 8 4 8 8 3 8 
26 18 18 17 18 18 18 18 18 17 16 15 18 11 18 17 13 23 18 18 20 22 22 17 18 19 15 14 13 0 17 19 19 24 18 17 12 15 14 26 17 17 14 14 15 17 17 14 18 15 25 18 22 26 6 19 23 17 15 15 19 15 18 15 24 26 14 22 18 18 19 14 4 14 17 16 24 21 5 25 13 7 21 19 25 19 17 20 17 16 13 6 16 15 24 23 6 14 15 24 14 18 15 17 18 17 15 15 17 5 24 18 20 12 12 17 24 18 14 15 5 16 15 14 5 18 13 17 16 18 15 15 15 17 15 17 20 23 25 24 5 12 18 18 12 6 
11 1 1 3 1 1 2 2 1 7 4 5 1 10 0 3 11 8 4 2 2 5 10 7 1 2 4 5 5 18 0 2 2 12 2 4 7 6 6 14 2 1 6 6 5 2 1 6 2 4 11 2 5 11 13 2 12 7 5 16 1 4 2 5 13 13 5 10 2 8 2 6 14 6 4 5 9 6 13 9 7 15 13 1 11 2 5 2 10 5 7 13 4 4 9 12 13 6 6 13 5 2 5 8 2 7 6 8 3 14 10 9 2 9 9 7 12 8 6 6 14 4 6 5 16 9 5 5 4 2 4 5 5 2 5 7 3 8 12 13 13 10 9 9 9 13 
10 1 1 4 2 1 1 2 2 6 5 6 2 10 3 4 11 7 4 4 1 4 9 6 2 0 5 6 6 18 2 0 1 11 1 3 7 5 7 13 2 2 5 6 5 4 2 6 3 5 10 3 4 10 13 4 10 6 4 16 2 5 3 5 12 11 6 9 3 7 1 5 14 7 4 5 8 5 13 9 7 15 12 1 10 4 4 1 9 4 7 13 4 4 8 10 13 5 5 12 6 3 6 7 3 6 4 6 4 13 9 8 1 9 9 6 10 7 6 6 14 4 5 6 16 8 6 4 4 1 4 5 5 3 4 6 2 7 11 12 13 10 8 8 8 13 
10 0 0 3 2 0 0 1 2 6 4 6 1 10 2 3 11 7 4 3 2 5 10 6 2 1 4 5 5 18 1 1 0 12 0 3 7 5 6 13 2 2 5 6 5 4 1 6 2 4 10 3 5 10 14 3 11 6 4 16 1 5 2 5 12 12 5 10 2 7 2 5 14 6 4 5 8 5 13 9 7 15 12 1 10 3 4 2 9 5 7 13 4 4 8 11 13 5 5 12 5 2 5 7 2 6 5 7 3 14 9 8 2 9 9 6 11 7 6 6 14 4 5 5 16 8 5 4 4 1 4 5 5 3 4 6 2 7 11 12 13 10 8 8 9 13 
11 12 12 13 13 12 12 12 13 10 12 14 12 15 13 13 16 12 12 14 11 11 3 11 13 11 13 11 13 23 12 12 12 0 12 10 13 10 13 4 13 12 10 13 12 14 12 11 13 11 4 13 11 11 19 14 1 10 10 21 12 12 13 12 1 5 13 3 13 12 11 10 19 14 12 12 4 8 18 12 13 20 4 12 3 14 9 11 13 12 13 18 12 11 4 1 18 11 10 1 13 13 13 11 13 10 10 12 13 19 4 12 11 14 14 10 2 11 11 12 19 11 10 11 22 13 12 9 12 10 11 12 12 13 9 10 11 12 3 1 18 15 12 12 14 18 
12 2 2 2 2 2 3 3 2 8 4 5 1 9 1 2 11 9 4 3 3 6 12 8 2 3 4 4 5 17 1 2 3 13 0 5 6 7 6 15 1 1 7 6 4 3 1 6 1 4 12 2 6 12 13 3 12 8 5 16 2 4 2 4 14 14 5 11 1 9 3 6 13 6 4 4 10 7 12 10 6 15 14 2 12 2 6 3 10 4 6 13 4 4 10 13 13 5 6 14 4 2 5 9 2 8 6 8 2 13 11 10 3 9 9 8 13 9 6 5 14 4 7 5 16 10 5 6 3 3 4 4 4 2 6 8 4 9 13 14 13 9 10 10 8 12 
